13:43:05;1475667785;135;135;405;23;12264;15.08
13:43:07;1475667787;1189;1189;3304;914;11373;185.45
13:43:08;1475667788;1189;1189;3304;914;11373;186.88
13:43:09;1475667789;1189;1189;3304;914;11373;187.27
13:43:10;1475667790;1189;1189;3304;914;11373;187.12
13:43:11;1475667791;1189;1189;3304;914;11373;187.52
13:43:13;1475667793;1189;1189;3304;914;11373;187.81
13:43:14;1475667794;1189;1189;3304;914;11373;188.12
13:43:15;1475667795;1189;1189;3304;914;11373;187.98
13:43:16;1475667796;1189;1189;3304;914;11373;188.16
13:43:17;1475667797;1189;1189;3304;914;11373;188.45
13:43:18;1475667798;1189;1189;3304;914;11373;188.74
13:43:20;1475667800;1189;1189;3304;914;11373;188.92
13:43:21;1475667801;1189;1189;3304;914;11373;189.04
13:43:22;1475667802;1189;1189;3304;914;11373;189.30
13:43:23;1475667803;1189;1189;3304;914;11373;189.70
13:43:24;1475667804;1189;1189;3304;914;11373;189.58
13:43:25;1475667805;1189;1189;3304;914;11373;189.87
13:43:27;1475667807;1189;1189;3304;914;11373;190.04
13:43:28;1475667808;1189;1189;3304;914;11373;190.27
13:43:29;1475667809;1189;1189;3304;914;11373;190.04
13:43:30;1475667810;1189;1189;3304;914;11373;190.10
13:43:31;1475667811;1189;1189;3304;914;11373;190.35
13:43:32;1475667812;1189;1189;3304;914;11373;190.53
13:43:34;1475667814;1189;1189;3304;914;11373;190.83
13:43:35;1475667815;1189;1189;3304;914;11373;190.93
13:43:36;1475667816;1189;1189;3304;914;11373;191.30
13:43:37;1475667817;1189;1189;3304;914;11373;191.36
13:43:38;1475667818;1189;1189;3304;914;11373;191.49
13:43:40;1475667820;1189;1189;3304;914;11373;191.86
13:43:41;1475667821;1189;1189;3304;914;11373;192.16
13:43:42;1475667822;1189;1189;3304;914;11373;192.22
13:43:43;1475667823;1189;1189;3304;914;11373;192.59
13:43:44;1475667824;1189;1189;3304;914;11373;192.69
13:43:45;1475667825;1189;1189;3304;914;11373;192.89
13:43:47;1475667827;1189;1189;3304;914;11373;193.07
13:43:48;1475667828;1189;1189;3304;914;11373;193.16
13:43:49;1475667829;1189;1189;3304;914;11373;193.54
13:43:50;1475667830;1189;1189;3304;914;11373;193.64
13:43:51;1475667831;1177;1177;3304;914;11373;189.30
13:43:52;1475667832;1177;1177;3304;914;11373;189.64
13:43:54;1475667834;1177;1177;3304;914;11373;189.69
13:43:55;1475667835;1177;1177;3304;914;11373;189.79
13:43:56;1475667836;1177;1177;3304;914;11373;190.01
13:43:57;1475667837;1177;1177;3304;914;11373;190.07
13:43:58;1475667838;1177;1177;3304;914;11373;190.26
13:43:59;1475667839;1177;1177;3304;914;11373;190.45
13:44:01;1475667841;1177;1177;3304;914;11373;190.61
13:44:02;1475667842;1177;1177;3304;914;11373;190.92
13:44:03;1475667843;1177;1177;3304;914;11373;191.11
13:44:04;1475667844;1177;1177;3304;914;11373;191.05
13:44:05;1475667845;1177;1177;3304;914;11373;191.27
13:44:06;1475667846;1177;1177;3304;914;11373;191.50
13:44:08;1475667848;1177;1177;3304;914;11373;191.68
13:44:09;1475667849;1177;1177;3304;914;11373;191.55
13:44:10;1475667850;1177;1177;3304;914;11373;191.87
13:44:11;1475667851;1177;1177;3304;914;11373;191.97
13:44:12;1475667852;1177;1177;3304;914;11373;192.13
13:44:13;1475667853;1177;1177;3304;914;11373;192.32
13:44:15;1475667855;1177;1177;3304;914;11373;192.43
13:44:16;1475667856;1177;1177;3304;914;11373;192.79
13:44:17;1475667857;1177;1177;3304;914;11373;192.78
13:44:18;1475667858;1177;1177;3304;914;11373;192.92
13:44:19;1475667859;1177;1177;3304;914;11373;192.97
13:44:20;1475667860;1177;1177;3304;914;11373;193.16
13:44:22;1475667862;1177;1177;3304;914;11373;193.16
13:44:23;1475667863;1177;1177;3304;914;11373;193.35
13:44:24;1475667864;1177;1177;3304;914;11373;193.20
13:44:25;1475667865;1164;1164;3304;914;11373;188.09
13:44:26;1475667866;1164;1164;3304;914;11373;188.28
13:44:28;1475667868;1164;1164;3304;914;11373;188.60
13:44:29;1475667869;1164;1164;3304;914;11373;188.32
13:44:30;1475667870;1164;1164;3304;914;11373;188.60
13:44:31;1475667871;1164;1164;3304;914;11373;188.79
13:44:32;1475667872;1164;1164;3304;914;11373;188.86
13:44:34;1475667874;1164;1164;3304;914;11373;188.94
13:44:35;1475667875;1164;1164;3304;914;11373;189.17
13:44:36;1475667876;1164;1164;3304;914;11373;189.35
13:44:37;1475667877;1164;1164;3304;914;11373;189.35
13:44:38;1475667878;1164;1164;3304;914;11373;189.40
13:44:40;1475667880;1164;1164;3304;914;11373;189.61
13:44:41;1475667881;1164;1164;3304;914;11373;189.60
13:44:42;1475667882;1164;1164;3304;914;11373;189.74
13:44:43;1475667883;1164;1164;3304;914;11373;189.89
13:44:44;1475667884;1164;1164;3304;914;11373;189.70
13:44:46;1475667886;1164;1164;3304;914;11373;189.93
13:44:47;1475667887;1164;1164;3304;914;11373;190.02
13:44:48;1475667888;1164;1164;3304;914;11373;190.12
13:44:49;1475667889;1164;1164;3304;914;11373;190.17
13:44:50;1475667890;1164;1164;3304;914;11373;190.08
13:44:51;1475667891;1164;1164;3304;914;11373;190.40
13:44:53;1475667893;1164;1164;3304;914;11373;190.36
13:44:54;1475667894;1164;1164;3304;914;11373;190.35
13:44:55;1475667895;1164;1164;3304;914;11373;190.54
13:44:56;1475667896;1164;1164;3304;914;11373;190.35
13:44:57;1475667897;1164;1164;3304;914;11373;190.59
13:44:59;1475667899;1164;1164;3304;914;11373;190.55
13:45:00;1475667900;1164;1164;3304;914;11373;190.65
13:45:01;1475667901;1164;1164;3304;914;11373;190.74
13:45:02;1475667902;1164;1164;3304;914;11373;190.73
13:45:03;1475667903;1164;1164;3304;914;11373;190.84
13:45:05;1475667905;1164;1164;3304;914;11373;190.84
13:45:06;1475667906;1164;1164;3304;914;11373;190.96
13:45:07;1475667907;1164;1164;3304;914;11373;191.06
13:45:08;1475667908;1164;1164;3304;914;11373;191.03
13:45:09;1475667909;1164;1164;3304;914;11373;191.22
13:45:11;1475667911;1164;1164;3304;914;11373;191.22
13:45:12;1475667912;1164;1164;3304;914;11373;191.40
13:45:13;1475667913;1164;1164;3304;914;11373;191.31
13:45:14;1475667914;1164;1164;3304;914;11373;191.22
13:45:15;1475667915;1164;1164;3304;914;11373;191.21
13:45:17;1475667917;1164;1164;3304;914;11373;191.41
13:45:18;1475667918;1164;1164;3304;914;11373;191.59
13:45:19;1475667919;1164;1164;3304;914;11373;191.12
13:45:20;1475667920;1164;1164;3304;914;11373;191.21
13:45:21;1475667921;1164;1164;3304;914;11373;191.03
13:45:23;1475667923;1164;1164;3304;914;11373;191.30
13:45:24;1475667924;1164;1164;3304;914;11373;191.40
13:45:25;1475667925;1164;1164;3304;914;11373;191.41
13:45:26;1475667926;1164;1164;3304;914;11373;191.40
13:45:27;1475667927;1164;1164;3304;914;11373;191.40
13:45:28;1475667928;1164;1164;3304;914;11373;191.59
13:45:30;1475667930;1164;1164;3304;914;11373;191.78
13:45:31;1475667931;1164;1164;3304;914;11373;191.68
13:45:32;1475667932;1164;1164;3304;914;11373;191.87
13:45:33;1475667933;1164;1164;3304;914;11373;191.68
13:45:35;1475667935;1164;1164;3304;914;11373;191.97
13:45:36;1475667936;1164;1164;3304;914;11373;191.94
13:45:37;1475667937;1164;1164;3304;914;11373;192.06
13:45:38;1475667938;1164;1164;3304;914;11373;192.06
13:45:39;1475667939;1164;1164;3304;914;11373;192.16
13:45:41;1475667941;1164;1164;3304;914;11373;192.06
13:45:42;1475667942;1164;1164;3304;914;11373;192.16
13:45:43;1475667943;1164;1164;3304;914;11373;191.98
13:45:44;1475667944;1164;1164;3304;914;11373;191.98
13:45:45;1475667945;1164;1164;3304;914;11373;192.14
13:45:47;1475667947;1164;1164;3304;914;11373;192.05
